FPR,TPR
0.0,0.0
9.02364194188781e-05,0.003562945368171013
9.02364194188781e-05,0.007422802850356278
9.02364194188781e-05,0.011282660332541541
9.02364194188781e-05,0.015142517814726806
9.02364194188781e-05,0.01900237529691207
9.02364194188781e-05,0.022862232779097335
9.02364194188781e-05,0.0267220902612826
9.02364194188781e-05,0.03058194774346787
0.0001804728388377562,0.03414489311163888
0.0001804728388377562,0.038004750593824146
0.0001804728388377562,0.04186460807600941
0.0001804728388377562,0.04572446555819468
0.0001804728388377562,0.04958432304037994
0.0001804728388377562,0.053444180522565214
0.0001804728388377562,0.05730403800475048
0.0002707092582566343,0.06086698337292149
0.0004511820970943905,0.06413301662707825
0.0005414185165132686,0.06769596199524927
0.0008121277747699028,0.07066508313539178
0.0008121277747699028,0.07452494061757704
0.0008121277747699028,0.0783847980997623
0.0008121277747699028,0.08224465558194756
0.000902364194188781,0.08580760095011856
0.000992600613607659,0.08937054631828958
0.0011730734524454153,0.09263657957244635
0.0014437827107020495,0.09560570071258886
0.0014437827107020495,0.09946555819477412
0.0015340191301209277,0.10302850356294513
0.0016242555495398058,0.10659144893111615
0.0018047283883775621,0.10985748218527291
0.0018949648077964403,0.11342042755344393
0.0019852012272153184,0.11698337292161494
0.0020754376466341966,0.12054631828978596
0.0022559104854719524,0.12381235154394273
0.0022559104854719524,0.12767220902612797
0.0023461469048908306,0.131235154394299
0.0023461469048908306,0.13509501187648426
0.0023461469048908306,0.13895486935866952
0.0023461469048908306,0.14281472684085478
0.0024363833243097083,0.14637767220902578
0.0024363833243097083,0.15023752969121104
0.0024363833243097083,0.1540973871733963
0.0025266197437285864,0.15766033254156728
0.002616856163147464,0.16122327790973828
0.002616856163147464,0.16508313539192354
0.002707092582566342,0.16864608076009455
0.002707092582566342,0.1725059382422798
0.002707092582566342,0.17636579572446506
0.002707092582566342,0.18022565320665032
0.00279732900198522,0.1837885985748213
0.00279732900198522,0.18764845605700656
0.002977801840822976,0.19091448931116334
0.002977801840822976,0.1947743467933486
0.002977801840822976,0.19863420427553385
0.002977801840822976,0.2024940617577191
0.002977801840822976,0.20635391923990437
0.003068038260241854,0.20991686460807538
0.003068038260241854,0.21377672209026063
0.003068038260241854,0.2176365795724459
0.003068038260241854,0.22149643705463115
0.003068038260241854,0.2253562945368164
0.003068038260241854,0.22921615201900167
0.0031582746796607318,0.23277909738717265
0.0031582746796607318,0.2366389548693579
0.0031582746796607318,0.24049881235154316
0.00324851109907961,0.24406175771971417
0.00324851109907961,0.24792161520189943
0.00324851109907961,0.2517814726840847
0.00324851109907961,0.25564133016626994
0.00324851109907961,0.2595011876484552
0.0033387475184984876,0.2630641330166262
0.0033387475184984876,0.26692399049881144
0.0033387475184984876,0.2707838479809967
0.0033387475184984876,0.27464370546318195
0.0033387475184984876,0.2785035629453672
0.0033387475184984876,0.28236342042755247
0.0033387475184984876,0.28622327790973773
0.0033387475184984876,0.290083135391923
0.0033387475184984876,0.29394299287410824
0.0033387475184984876,0.2978028503562935
0.0033387475184984876,0.30166270783847876
0.0033387475184984876,0.305522565320664
0.0033387475184984876,0.3093824228028493
0.0033387475184984876,0.31324228028503454
0.0033387475184984876,0.3171021377672198
0.0033387475184984876,0.32096199524940505
0.0033387475184984876,0.3248218527315903
0.0033387475184984876,0.32868171021377557
0.0034289839379173653,0.3322446555819466
0.0034289839379173653,0.33610451306413186
0.0034289839379173653,0.3399643705463171
0.0035192203573362435,0.3435273159144881
0.0035192203573362435,0.34738717339667335
0.0035192203573362435,0.3512470308788586
0.003609456776755121,0.35480997624702965
0.003609456776755121,0.3586698337292149
0.003609456776755121,0.3625296912114001
0.003609456776755121,0.36638954869358537
0.003609456776755121,0.3702494061757706
0.003699693196173999,0.37381235154394166
0.003699693196173999,0.3776722090261269
0.003699693196173999,0.3815320665083122
0.003699693196173999,0.38539192399049743
0.003699693196173999,0.3892517814726827
0.003789929615592877,0.39281472684085367
0.0038801660350117548,0.3963776722090247
0.0038801660350117548,0.40023752969120996
0.0038801660350117548,0.4040973871733952
0.0038801660350117548,0.4079572446555805
0.0039704024544306325,0.41152019002375145
0.0039704024544306325,0.4153800475059367
0.0039704024544306325,0.41923990498812197
0.0039704024544306325,0.42309976247030723
0.0039704024544306325,0.4269596199524925
0.0039704024544306325,0.43081947743467774
0.00406063887384951,0.4343824228028487
0.00406063887384951,0.438242280285034
0.004150875293268389,0.441805225653205
0.004150875293268389,0.44566508313539027
0.004150875293268389,0.44952494061757553
0.004331348132106144,0.4527909738717322
0.004421584551525023,0.45635391923990326
0.004421584551525023,0.4602137767220885
0.004421584551525023,0.4640736342042738
0.0045118209709439005,0.46763657957244475
0.004602057390362778,0.47119952494061573
0.004602057390362778,0.475059382422801
0.004602057390362778,0.47891923990498625
0.004692293809781656,0.4824821852731573
0.004692293809781656,0.48634204275534254
0.004692293809781656,0.4902019002375278
0.004692293809781656,0.49406175771971306
0.004692293809781656,0.4979216152018983
0.004692293809781656,0.5020783847980979
0.004692293809781656,0.5059382422802831
0.004692293809781656,0.5097980997624684
0.004692293809781656,0.5136579572446536
0.004782530229200534,0.5172209026128246
0.004782530229200534,0.5210807600950098
0.004782530229200534,0.5249406175771951
0.004782530229200534,0.5288004750593803
0.004782530229200534,0.5326603325415656
0.004782530229200534,0.5365201900237508
0.004782530229200534,0.5403800475059362
0.004782530229200534,0.5442399049881214
0.004872766648619412,0.5478028503562924
0.005053239487457168,0.5510688836104491
0.005053239487457168,0.5549287410926343
0.005143475906876045,0.5584916864608054
0.005233712326294923,0.5620546318289764
0.005233712326294923,0.5659144893111617
0.005323948745713801,0.5694774346793328
0.005323948745713801,0.5733372921615181
0.005323948745713801,0.5771971496437034
0.005414185165132679,0.5807600950118744
0.005414185165132679,0.5846199524940597
0.005414185165132679,0.588479809976245
0.005414185165132679,0.5923396674584304
0.005414185165132679,0.5961995249406157
0.005414185165132679,0.600059382422801
0.005414185165132679,0.6039192399049863
0.005504421584551557,0.6074821852731573
0.005504421584551557,0.6113420427553427
0.005504421584551557,0.615201900237528
0.005504421584551557,0.6190617577197133
0.0056848944233893126,0.6223277909738701
0.00577513084280819,0.6258907363420411
0.005865367262227068,0.6294536817102121
0.005865367262227068,0.6333135391923974
0.005865367262227068,0.6371733966745827
0.005865367262227068,0.641033254156768
0.005955603681645947,0.6445961995249391
0.005955603681645947,0.6484560570071244
0.005955603681645947,0.6523159144893097
0.005955603681645947,0.656175771971495
0.005955603681645947,0.6600356294536803
0.005955603681645947,0.6638954869358656
0.006045840101064824,0.6674584323040367
0.00622631293990258,0.6707244655581934
0.00622631293990258,0.6745843230403787
0.006406785778740336,0.6778503562945356
0.006406785778740336,0.6817102137767209
0.006497022198159214,0.6852731591448918
0.006497022198159214,0.6891330166270773
0.006497022198159214,0.6929928741092626
0.006497022198159214,0.6968527315914479
0.006677495036996969,0.7001187648456046
0.006767731456415847,0.7036817102137757
0.006767731456415847,0.707541567695961
0.006767731456415847,0.7114014251781463
0.006948204295253603,0.7146674584323031
0.006948204295253603,0.7185273159144884
0.006948204295253603,0.7223871733966737
0.006948204295253603,0.7262470308788591
0.006948204295253603,0.7301068883610444
0.007038440714672481,0.7336698337292153
0.007038440714672481,0.7375296912114007
0.007038440714672481,0.741389548693586
0.007309149972929115,0.7443586698337284
0.007489622811766871,0.7476247030878853
0.007670095650604627,0.7508907363420421
0.007760332070023504,0.7544536817102131
0.007760332070023504,0.7583135391923984
0.007850568489442383,0.7618764845605694
0.007850568489442383,0.7657363420427548
0.007850568489442383,0.7695961995249401
0.007850568489442383,0.7734560570071254
0.00794080490886126,0.7770190023752964
0.00794080490886126,0.7808788598574817
0.00794080490886126,0.784738717339667
0.00794080490886126,0.7885985748218524
0.00794080490886126,0.7924584323040377
0.00794080490886126,0.796318289786223
0.00794080490886126,0.8001781472684083
0.008031041328280138,0.8037410926365793
0.008031041328280138,0.8076009501187646
0.008031041328280138,0.81146080760095
0.008121277747699015,0.8150237529691209
0.008211514167117894,0.8185866983372919
0.008211514167117894,0.8224465558194772
0.008211514167117894,0.8263064133016625
0.008301750586536772,0.8298693586698336
0.008482223425374528,0.8331353919239903
0.008752932683631162,0.8361045130641328
0.008933405522468917,0.8393705463182897
0.009204114780725553,0.8423396674584321
0.009565060458401064,0.8450118764845604
0.009565060458401064,0.8488717339667458
0.009655296877819942,0.8524346793349167
0.009655296877819942,0.856294536817102
0.009835769716657698,0.8595605700712589
0.009835769716657698,0.8634204275534442
0.010016242555495455,0.8666864608076009
0.010106478974914334,0.870249406175772
0.010286951813752089,0.8735154394299287
0.010286951813752089,0.8773752969121141
0.010557661072008723,0.8803444180522566
0.010557661072008723,0.8842042755344419
0.010738133910846479,0.8874703087885987
0.010828370330265359,0.8910332541567697
0.010828370330265359,0.894893111638955
0.010828370330265359,0.8987529691211403
0.010918606749684237,0.9023159144893114
0.011099079588521993,0.9055819477434681
0.011189316007940871,0.9091448931116392
0.011189316007940871,0.9130047505938245
0.011189316007940871,0.9168646080760098
0.011189316007940871,0.9207244655581951
0.01127955242735975,0.9242874109263661
0.011460025266197505,0.9275534441805229
0.011460025266197505,0.9314133016627082
0.011460025266197505,0.9352731591448935
0.011460025266197505,0.9391330166270788
0.011460025266197505,0.9429928741092641
0.011640498105035263,0.946258907363421
0.011640498105035263,0.9501187648456063
0.011640498105035263,0.9539786223277916
0.011730734524454141,0.9575415676959625
0.011730734524454141,0.961401425178148
0.011730734524454141,0.9652612826603333
0.01182097094387302,0.9688242280285042
0.012001443782710775,0.9720902612826611
0.012091680202129654,0.975653206650832
0.01227215304096741,0.9789192399049889
0.012633098718642922,0.9815914489311172
0.01317451723515619,0.9836698337292169
0.01317451723515619,0.9875296912114022
0.013445226493412826,0.9904988123515447
0.013986645009926094,0.9925771971496444
0.014528063526439363,0.9946555819477442
0.015430427720628144,0.9955463182897869
0.01651326475365468,0.9958432304038011
0.017596101786681216,0.9961401425178154
0.01876917523912663,0.9961401425178154
0.01985201227215317,0.9964370546318295
0.02093484930517971,0.9967339667458437
0.022017686338206246,0.9970308788598579
0.023190759790651664,0.9970308788598579
0.02436383324309708,0.9970308788598579
0.02553690669554249,0.9970308788598579
0.026709980147987904,0.9970308788598579
0.02788305360043332,0.9970308788598579
0.02905612705287873,0.9970308788598579
0.030229200505324145,0.9970308788598579
0.031131564699512924,0.9979216152019006
0.03221440173253946,0.9982185273159148
0.033387475184984874,0.9982185273159148
0.03456054863743029,0.9982185273159148
0.03564338567045683,0.998515439429929
0.03681645912290224,0.998515439429929
0.03798953257534766,0.998515439429929
0.03916260602779307,0.998515439429929
0.04033567948023848,0.998515439429929
0.04150875293268389,0.998515439429929
0.042591589965710434,0.9988123515439432
0.043764663418155846,0.9988123515439432
0.04493773687060126,0.9988123515439432
0.046110810323046675,0.9988123515439432
0.047283883775492086,0.9988123515439432
0.0484569572279375,0.9988123515439432
0.049630030680382915,0.9988123515439432
0.050803104132828326,0.9988123515439432
0.05197617758527374,0.9988123515439432
0.053149251037719156,0.9988123515439432
0.05432232449016457,0.9988123515439432
0.05549539794260998,0.9988123515439432
0.05666847139505539,0.9988123515439432
0.05784154484750081,0.9988123515439432
0.05901461829994622,0.9988123515439432
0.06018769175239163,0.9988123515439432
0.06136076520483705,0.9988123515439432
0.06253383865728246,0.9988123515439432
0.063616675690309,0.9991092636579574
0.06478974914275441,0.9991092636579574
0.06596282259519982,0.9991092636579574
0.06713589604764524,0.9991092636579574
0.06830896950009065,0.9991092636579574
0.06957227937195494,0.9991092636579574
0.07074535282440036,0.9991092636579574
0.07191842627684578,0.9991092636579574
0.0730914997292912,0.9991092636579574
0.07426457318173663,0.9991092636579574
0.07543764663418204,0.9991092636579574
0.07661072008662746,0.9991092636579574
0.07787402995849176,0.9991092636579574
0.07904710341093718,0.9991092636579574
0.0802201768633826,0.9991092636579574
0.08139325031582803,0.9991092636579574
0.08265656018769232,0.9991092636579574
0.08382963364013775,0.9991092636579574
0.08509294351200204,0.9991092636579574
0.08617578054502857,0.9994061757719715
0.087348853997474,0.9994061757719715
0.08852192744991941,0.9994061757719715
0.08969500090236483,0.9994061757719715
0.09086807435481026,0.9994061757719715
0.09204114780725567,0.9994061757719715
0.0932142212597011,0.9994061757719715
0.09438729471214652,0.9994061757719715
0.09556036816459194,0.9994061757719715
0.09673344161703736,0.9994061757719715
0.09790651506948278,0.9994061757719715
0.09898935210250931,0.9997030878859858
0.10016242555495473,0.9997030878859858
0.10133549900740016,0.9997030878859858
0.10250857245984557,0.9997030878859858
0.103681645912291,0.9997030878859858
0.10485471936473642,0.9997030878859858
0.10602779281718183,0.9997030878859858
0.10720086626962726,0.9997030878859858
0.10846417614149155,0.9997030878859858
0.10972748601335586,0.9997030878859858
0.11099079588522015,0.9997030878859858
0.11216386933766558,0.9997030878859858
0.11333694279011099,0.9997030878859858
0.11451001624255641,0.9997030878859858
0.11568308969500184,0.9997030878859858
0.11685616314744725,0.9997030878859858
0.11802923659989267,0.9997030878859858
0.11929254647175697,0.9997030878859858
0.12046561992420239,0.9997030878859858
0.12172892979606668,0.9997030878859858
0.12290200324851211,0.9997030878859858
0.12407507670095753,0.9997030878859858
0.12524815015340296,0.9997030878859858
0.12642122360584837,0.9997030878859858
0.12768453347771266,0.9997030878859858
0.1288576069301581,0.9997030878859858
0.13003068038260351,0.9997030878859858
0.13120375383504893,0.9997030878859858
0.13237682728749436,0.9997030878859858
0.13354990073993978,0.9997030878859858
0.1347229741923852,0.9997030878859858
0.13589604764483063,0.9997030878859858
0.13706912109727604,0.9997030878859858
0.13824219454972145,0.9997030878859858
0.1394152680021669,0.9997030878859858
0.14067857787403118,0.9997030878859858
0.1418516513264766,0.9997030878859858
0.14302472477892203,0.9997030878859858
0.14419779823136744,0.9997030878859858
0.14537087168381285,0.9997030878859858
0.1465439451362583,0.9997030878859858
0.1477170185887037,0.9997030878859858
0.1488900920411491,0.9997030878859858
0.15006316549359455,0.9997030878859858
